Ano;Linha;Estação;Mês;Fluxo
2024;Prata;Fazenda da Juta;Out;5
2024;Prata;São Mateus;Out;17
2024;Prata;Jardim Colonial;Out;11
2023;Azul;Jabaquara;Out;70
2023;Azul;Conceição;Out;28
2023;Azul;São Judas;Out;16
2023;Azul;Saúde;Out;27
2023;Azul;Praça da Árvore;Out;16
2023;Azul;Santa Cruz;Out;97
2023;Azul;Vila Mariana;Out;21
2023;Azul;Ana Rosa;Out;78
2023;Azul;Paraíso;Out;98
2023;Azul;Vergueiro;Out;26
2023;Azul;São Joaquim;Out;32
2023;Azul;Japão-Liberdade;Out;22
2023;Azul;Sé;Out;174
2023;Azul;São Bento;Out;55
2023;Azul;Luz;Out;135
2023;Azul;Tiradentes;Out;16
2023;Azul;Armênia;Out;20
2023;Azul;Portuguesa-Tietê;Out;46
2023;Azul;Carandiru;Out;11
2023;Azul;Santana;Out;50
2023;Azul;Jardim São Paulo-Ayrton Senna;Out;12
2023;Azul;Parada Inglesa;Out;13
2023;Azul;Tucuruvi;Out;56
2023;Vermelha;Corinthians-Itaquera;Out;73
2023;Vermelha;Artur Alvim;Out;56
2023;Vermelha;Patriarca;Out;22
2023;Vermelha;Guilhermina-Esperança;Out;21
2023;Vermelha;Vila Matilde;Out;27
2023;Vermelha;Penha;Out;28
2023;Vermelha;Carrão;Out;51
2023;Vermelha;Tatuapé;Out;76
2023;Vermelha;Belém;Out;38
2023;Vermelha;Bresser-Mooca;Out;31
2023;Vermelha;Brás;Out;76
2023;Vermelha;Pedro II;Out;16
2023;Vermelha;Sé;Out;205
2023;Vermelha;Anhangabaú;Out;51
2023;Vermelha;República;Out;123
2023;Vermelha;Santa Cecília;Out;23
2023;Vermelha;Marechal Deodoro;Out;26
2023;Vermelha;Palmeiras-Barra Funda;Out;140
2023;Prata;Vila Prudente;Out;60
2023;Prata;Oratório;Out;6
2023;Prata;São Lucas;Out;5
2023;Prata;Camilo Haddad;Out;4
2023;Prata;Vila Tolstói;Out;5
2023;Prata;Vila União;Out;6
2023;Prata;Jardim Planalto;Out;4
2023;Prata;Sapopemba;Out;9
2023;Prata;Fazenda da Juta;Out;5
2023;Prata;São Mateus;Out;17
2023;Prata;Jardim Colonial;Out;6
2022;Azul;Jabaquara;Out;69
2022;Azul;Conceição;Out;24
2022;Azul;São Judas;Out;15
2022;Azul;Saúde;Out;26
2022;Azul;Praça da Árvore;Out;15
2022;Azul;Santa Cruz;Out;91
2022;Azul;Vila Mariana;Out;19
2022;Azul;Ana Rosa;Out;71
2022;Azul;Paraíso;Out;89
2022;Azul;Vergueiro;Out;25
2022;Azul;São Joaquim;Out;29
2022;Azul;Japão-Liberdade;Out;21
2022;Azul;Sé;Out;170
2022;Azul;São Bento;Out;52
2022;Azul;Luz;Out;127
2022;Azul;Tiradentes;Out;15
2022;Azul;Armênia;Out;20
2022;Azul;Portuguesa-Tietê;Out;44
2022;Azul;Carandiru;Out;10
2022;Azul;Santana;Out;48
2022;Azul;Jardim São Paulo-Ayrton Senna;Out;11
2022;Azul;Parada Inglesa;Out;12
2022;Azul;Tucuruvi;Out;55
2022;Verde;Vila Prudente;Out;69
2022;Verde;Tamanduateí;Out;68
2022;Verde;Sacomã;Out;38
2022;Verde;Alto do Ipiranga;Out;17
2022;Verde;Santos-Imigrantes;Out;13
2022;Verde;Chácara Klabin;Out;72
2022;Verde;Ana Rosa;Out;59
2022;Verde;Paraíso;Out;61
2022;Verde;Brigadeiro;Out;45
2022;Verde;Trianon-Masp;Out;43
2022;Verde;Consolação;Out;93
2022;Verde;Clínicas;Out;19
2022;Verde;Santuário N.S. de Fátima-Sumaré;Out;9
2022;Verde;Vila Madalena;Out;19
2022;Vermelha;Corinthians-Itaquera;Out;74
2022;Vermelha;Artur Alvim;Out;54
2022;Vermelha;Patriarca;Out;20
2022;Vermelha;Guilhermina-Esperança;Out;20
2022;Vermelha;Vila Matilde;Out;25
2022;Vermelha;Penha;Out;27
2022;Vermelha;Carrão;Out;48
2022;Vermelha;Tatuapé;Out;72
2022;Vermelha;Belém;Out;36
2022;Vermelha;Bresser-Mooca;Out;32
2022;Vermelha;Brás;Out;78
2022;Vermelha;Pedro II;Out;16
2022;Vermelha;Sé;Out;195
2022;Vermelha;Anhangabaú;Out;50
2022;Vermelha;República;Out;115
2022;Vermelha;Santa Cecília;Out;23
2022;Vermelha;Marechal Deodoro;Out;26
2022;Vermelha;Palmeiras-Barra Funda;Out;141
2022;Prata;Vila Prudente;Out;52
2022;Prata;Oratório;Out;5
2022;Prata;São Lucas;Out;5
2022;Prata;Camilo Haddad;Out;3
2022;Prata;Vila Tolstói;Out;5
2022;Prata;Jardim Colonial;Out;5
2021;Azul;Jabaquara;Out;57
2021;Azul;Conceição;Out;19
2021;Azul;São Judas;Out;11
2021;Azul;Saúde;Out;20
2021;Azul;Praça da Árvore;Out;12
2021;Azul;Santa Cruz;Out;76
2021;Azul;Vila Mariana;Out;13
2021;Azul;Ana Rosa;Out;53
2021;Azul;Paraíso;Out;65
2021;Azul;Vergueiro;Out;19
2021;Azul;São Joaquim;Out;18
2021;Azul;Japão-Liberdade;Out;15
2021;Azul;Sé;Out;142
2021;Azul;São Bento;Out;43
2021;Azul;Luz;Out;96
2021;Azul;Tiradentes;Out;10
2021;Azul;Armênia;Out;17
2021;Azul;Portuguesa-Tietê;Out;36
2021;Azul;Carandiru;Out;8
2021;Azul;Santana;Out;40
2021;Azul;Jardim São Paulo-Ayrton Senna;Out;8
2021;Azul;Parada Inglesa;Out;9
2021;Azul;Tucuruvi;Out;44
2021;Verde;Vila Prudente;Out;54
2021;Verde;Tamanduateí;Out;53
2021;Verde;Sacomã;Out;30
2021;Verde;Alto do Ipiranga;Out;13
2021;Verde;Santos-Imigrantes;Out;10
2021;Verde;Chácara Klabin;Out;54
2021;Verde;Ana Rosa;Out;46
2021;Verde;Paraíso;Out;47
2021;Verde;Brigadeiro;Out;32
2021;Verde;Trianon-Masp;Out;28
2021;Verde;Consolação;Out;64
2021;Verde;Clínicas;Out;15
2021;Verde;Santuário N.S. de Fátima-Sumaré;Out;6
2021;Verde;Vila Madalena;Out;13
2021;Vermelha;Corinthians-Itaquera;Out;62
2021;Vermelha;Artur Alvim;Out;45
2021;Vermelha;Patriarca;Out;16
2021;Vermelha;Guilhermina-Esperança;Out;16
2021;Vermelha;Vila Matilde;Out;20
2021;Vermelha;Penha;Out;22
2021;Vermelha;Carrão;Out;33
2021;Vermelha;Tatuapé;Out;61
2021;Prata;Vila Prudente;Out;42
2021;Prata;Oratório;Out;4
2021;Prata;São Lucas;Out;4
2021;Prata;Camilo Haddad;Out;3
2021;Prata;Vila Tolstói;Out;4
2021;Prata;Vila União;Out;4
2021;Prata;Sapopemba;Out;6
2021;Prata;São Mateus;Out;15
2020;Azul;Jabaquara;Out;48
2020;Azul;Conceição;Out;15
2020;Azul;São Judas;Out;9
2020;Azul;Saúde;Out;16
2020;Azul;Praça da Árvore;Out;10
2020;Azul;Santa Cruz;Out;60
2020;Azul;Vila Mariana;Out;10
2020;Azul;Ana Rosa;Out;41
2020;Azul;Paraíso;Out;49
2020;Azul;Vergueiro;Out;15
2020;Azul;São Joaquim;Out;13
2020;Azul;Japão-Liberdade;Out;12
2020;Azul;Sé;Out;122
2020;Azul;São Bento;Out;39
2020;Azul;Luz;Out;70
2020;Azul;Tiradentes;Out;8
2020;Azul;Armênia;Out;14
2020;Azul;Portuguesa-Tietê;Out;30
2020;Azul;Carandiru;Out;6
2020;Azul;Santana;Out;33
2020;Azul;Jardim São Paulo-Ayrton Senna;Out;6
2020;Azul;Parada Inglesa;Out;7
2020;Azul;Tucuruvi;Out;37
2020;Verde;Vila Prudente;Out;40
2020;Verde;Tamanduateí;Out;38
2020;Verde;Sacomã;Out;24
2020;Verde;Alto do Ipiranga;Out;9
2020;Verde;Santos-Imigrantes;Out;8
2020;Verde;Chácara Klabin;Out;39
2020;Verde;Ana Rosa;Out;37
2020;Verde;Paraíso;Out;38
2020;Verde;Brigadeiro;Out;25
2020;Verde;Trianon-Masp;Out;21
2020;Verde;Consolação;Out;50
2020;Verde;Clínicas;Out;13
2020;Verde;Santuário N.S. de Fátima-Sumaré;Out;5
2020;Verde;Vila Madalena;Out;10
2020;Vermelha;Corinthians-Itaquera;Out;54
2020;Vermelha;Artur Alvim;Out;38
2020;Vermelha;Patriarca;Out;13
2020;Vermelha;Guilhermina-Esperança;Out;13
2020;Vermelha;Vila Matilde;Out;16
2020;Vermelha;Penha;Out;18
2020;Vermelha;Carrão;Out;25
2020;Vermelha;Tatuapé;Out;51
2020;Vermelha;Belém;Out;25
2020;Vermelha;Bresser-Mooca;Out;21
2020;Vermelha;Brás;Out;72
2020;Vermelha;Pedro II;Out;14
2020;Vermelha;Sé;Out;126
2020;Vermelha;Anhangabaú;Out;31
2020;Vermelha;República;Out;74
2020;Vermelha;Santa Cecília;Out;16
2020;Vermelha;Marechal Deodoro;Out;18
2020;Vermelha;Palmeiras-Barra Funda;Out;96
2020;Prata;Vila Prudente;Out;30
2020;Prata;Oratório;Out;3
2020;Prata;São Lucas;Out;3
2020;Prata;Camilo Haddad;Out;2
2020;Prata;Vila Tolstói;Out;3
2020;Prata;Vila União;Out;3
2020;Prata;Jardim Planalto;Out;2
2020;Prata;Sapopemba;Out;5
2020;Prata;Fazenda da Juta;Out;2
2020;Prata;São Mateus;Out;11
2024;Azul;Jabaquara;Nov;72
2024;Azul;Conceição;Nov;31
2024;Azul;São Judas;Nov;16
2024;Azul;Saúde-Ultrafarma;Nov;28
2024;Azul;Praça da Árvore;Nov;16
2024;Azul;Santa Cruz;Nov;97
2024;Azul;Vila Mariana;Nov;20
2024;Azul;Ana Rosa;Nov;82
2024;Azul;Paraíso;Nov;103
2024;Azul;Vergueiro;Nov;28
2024;Azul;São Joaquim;Nov;34
2024;Azul;Japão-Liberdade;Nov;22
2024;Azul;Sé;Nov;176
2024;Azul;São Bento;Nov;56
2024;Azul;Luz;Nov;139
2024;Azul;Tiradentes;Nov;17
2024;Azul;Armênia;Nov;20
2024;Azul;Portuguesa-Tietê;Nov;45
2024;Azul;Carandiru;Nov;12
2024;Azul;Santana;Nov;52
2024;Azul;Jardim São Paulo-Ayrton Senna;Nov;12
2024;Azul;Parada Inglesa;Nov;13
2024;Azul;Tucuruvi;Nov;60
2024;Verde;Vila Prudente;Nov;88
2024;Verde;Tamanduateí;Nov;81
2024;Verde;Sacomã;Nov;42
2024;Verde;Alto do Ipiranga;Nov;19
2024;Verde;Santos-Imigrantes;Nov;16
2024;Verde;Chácara Klabin;Nov;87
2024;Verde;Ana Rosa;Nov;63
2024;Verde;Paraíso;Nov;66
2024;Verde;Brigadeiro;Nov;52
2024;Verde;Trianon-Masp;Nov;50
2024;Verde;Consolação;Nov;102
2024;Verde;Clínicas;Nov;22
2024;Verde;Santuário N.S. de Fátima-Sumaré;Nov;11
2024;Verde;Vila Madalena;Nov;22
2024;Vermelha;Corinthians-Itaquera;Nov;72
2024;Vermelha;Artur Alvim;Nov;57
2024;Vermelha;Patriarca-Vila Ré;Nov;23
2024;Vermelha;Guilhermina-Esperança;Nov;21
2024;Vermelha;Vila Matilde;Nov;28
2024;Vermelha;Penha-Lojas Besni;Nov;29
2024;Vermelha;Carrão-Assaí Atacadista;Nov;50
2024;Vermelha;Tatuapé;Nov;78
2024;Vermelha;Belém;Nov;39
2024;Vermelha;Bresser-Moóca;Nov;32
2024;Vermelha;Brás;Nov;76
2024;Vermelha;Pedro II;Nov;15
2024;Vermelha;Sé2;Nov;213
2024;Vermelha;Anhangaba;Nov;54
2024;Vermelha;República;Nov;124
2024;Vermelha;Santa Cecília;Nov;23
2024;Vermelha;Marechal Deodoro;Nov;26
2024;Vermelha;Palmeiras-Barra Funda;Nov;138
2024;Prata;Vila Prudente;Nov;67
2024;Prata;Oratório;Nov;7
2024;Prata;São Lucas;Nov;5
2024;Prata;Camilo Haddad;Nov;4
2024;Prata;Vila Tolstói;Nov;6
2024;Prata;Vila União;Nov;6
2024;Prata;Jardim Planalto;Nov;5
2024;Prata;Sapopemba;Nov;10
2024;Prata;Fazenda da Juta;Nov;5
2024;Prata;São Mateus;Nov;18
2024;Prata;Jardim Colonial;Nov;12
2023;Azul;Jabaquara;Nov;73
2023;Azul;Conceição;Nov;28
2023;Azul;São Judas;Nov;16
2023;Azul;Saúde;Nov;28
2023;Azul;Praça da Árvore;Nov;16
2023;Azul;Santa Cruz;Nov;99
2023;Azul;Vila Mariana;Nov;20
2023;Azul;Ana Rosa;Nov;80
2023;Azul;Paraíso;Nov;100
2023;Azul;Vergueiro;Nov;26
2023;Azul;São Joaquim;Nov;32
2023;Azul;Japão-Liberdade;Nov;22
2023;Azul;Sé;Nov;179
2023;Azul;São Bento;Nov;56
2023;Azul;Luz;Nov;140
2023;Azul;Tiradentes;Nov;16
2023;Azul;Armênia;Nov;20
2023;Azul;Portuguesa-Tietê;Nov;47
2023;Azul;Carandiru;Nov;12
2023;Azul;Santana;Nov;51
2023;Azul;Jardim São Paulo-Ayrton Senna;Nov;12
2023;Azul;Parada Inglesa;Nov;14
2023;Azul;Tucuruvi;Nov;57
2023;Vermelha;Corinthians-Itaquera;Nov;75
2023;Vermelha;Artur Alvim;Nov;57
2023;Vermelha;Patriarca;Nov;22
2023;Vermelha;Guilhermina-Esperança;Nov;21
2023;Vermelha;Vila Matilde;Nov;27
2023;Vermelha;Penha;Nov;28
2023;Vermelha;Carrão;Nov;51
2023;Vermelha;Tatuapé;Nov;79
2023;Vermelha;Belém;Nov;39
2023;Vermelha;Bresser-Mooca;Nov;32
2023;Vermelha;Brás;Nov;80
2023;Vermelha;Pedro II;Nov;16
2023;Vermelha;Sé;Nov;211
2023;Vermelha;Anhangabaú;Nov;54
2023;Vermelha;República;Nov;128
2023;Vermelha;Santa Cecília;Nov;24
2023;Vermelha;Marechal Deodoro;Nov;27
2023;Vermelha;Palmeiras-Barra Funda;Nov;142
2023;Prata;Vila Prudente;Nov;61
2023;Prata;Oratório;Nov;6
2023;Prata;São Lucas;Nov;5
2023;Prata;Camilo Haddad;Nov;4
2023;Prata;Vila Tolstói;Nov;5
2023;Prata;Vila União;Nov;6
2023;Prata;Jardim Planalto;Nov;5
2023;Prata;Sapopemba;Nov;9
2023;Prata;Fazenda da Juta;Nov;5
2023;Prata;São Mateus;Nov;18
2023;Prata;Jardim Colonial;Nov;6
2022;Azul;Jabaquara;Nov;69
2022;Azul;Conceição;Nov;25
2022;Azul;São Judas;Nov;14
2022;Azul;Saúde;Nov;27
2022;Azul;Praça da Árvore;Nov;15
2022;Azul;Santa Cruz;Nov;91
2022;Azul;Vila Mariana;Nov;19
2022;Azul;Ana Rosa;Nov;72
2022;Azul;Paraíso;Nov;90
2022;Azul;Vergueiro;Nov;25
2022;Azul;São Joaquim;Nov;28
2022;Azul;Japão-Liberdade;Nov;20
2022;Azul;Sé;Nov;173
2022;Azul;São Bento;Nov;53
2022;Azul;Luz;Nov;126
2022;Azul;Tiradentes;Nov;15
2022;Azul;Armênia;Nov;21
2022;Azul;Portuguesa-Tietê;Nov;43
2022;Azul;Carandiru;Nov;11
2022;Azul;Santana;Nov;49
2022;Azul;Jardim São Paulo-Ayrton Senna;Nov;11
2022;Azul;Parada Inglesa;Nov;12
2022;Azul;Tucuruvi;Nov;55
2022;Verde;Vila Prudente;Nov;70
2022;Verde;Tamanduateí;Nov;69
2022;Verde;Sacomã;Nov;38
2022;Verde;Alto do Ipiranga;Nov;18
2022;Verde;Santos-Imigrantes;Nov;13
2022;Verde;Chácara Klabin;Nov;71
2022;Verde;Ana Rosa;Nov;59
2022;Verde;Paraíso;Nov;61
2022;Verde;Brigadeiro;Nov;46
2022;Verde;Trianon-Masp;Nov;42
2022;Verde;Consolação;Nov;95
2022;Verde;Clínicas;Nov;19
2022;Verde;Santuário N.S. de Fátima-Sumaré;Nov;9
2022;Verde;Vila Madalena;Nov;19
2022;Vermelha;Corinthians-Itaquera;Nov;75
2022;Vermelha;Artur Alvim;Nov;55
2022;Vermelha;Patriarca;Nov;20
2022;Vermelha;Guilhermina-Esperança;Nov;20
2022;Vermelha;Vila Matilde;Nov;25
2022;Vermelha;Penha;Nov;27
2022;Vermelha;Carrão;Nov;47
2022;Vermelha;Tatuapé;Nov;74
2022;Vermelha;Belém;Nov;36
2022;Vermelha;Bresser-Mooca;Nov;32
2022;Vermelha;Brás;Nov;78
2022;Vermelha;Pedro II;Nov;16
2022;Vermelha;Sé;Nov;195
2022;Vermelha;Anhangabaú;Nov;50
2022;Vermelha;República;Nov;117
2022;Vermelha;Santa Cecília;Nov;23
2022;Vermelha;Marechal Deodoro;Nov;26
2022;Vermelha;Palmeiras-Barra Funda;Nov;144
2022;Prata;Vila Prudente;Nov;54
2022;Prata;Oratório;Nov;6
2022;Prata;São Lucas;Nov;5
2022;Prata;Camilo Haddad;Nov;4
2022;Prata;Vila Tolstói;Nov;5
2022;Prata;Jardim Colonial;Nov;5
2021;Azul;Jabaquara;Nov;61
2021;Azul;Conceição;Nov;20
2021;Azul;São Judas;Nov;12
2021;Azul;Saúde;Nov;21
2021;Azul;Praça da Árvore;Nov;13
2021;Azul;Santa Cruz;Nov;81
2021;Azul;Vila Mariana;Nov;14
2021;Azul;Ana Rosa;Nov;57
2021;Azul;Paraíso;Nov;69
2021;Azul;Vergueiro;Nov;20
2021;Azul;São Joaquim;Nov;18
2021;Azul;Japão-Liberdade;Nov;16
2021;Azul;Sé;Nov;151
2021;Azul;São Bento;Nov;46
2021;Azul;Luz;Nov;106
2021;Azul;Tiradentes;Nov;11
2021;Azul;Armênia;Nov;18
2021;Azul;Portuguesa-Tietê;Nov;41
2021;Azul;Carandiru;Nov;9
2021;Azul;Santana;Nov;43
2021;Azul;Jardim São Paulo-Ayrton Senna;Nov;9
2021;Azul;Parada Inglesa;Nov;9
2021;Azul;Tucuruvi;Nov;47
2021;Verde;Vila Prudente;Nov;58
2021;Verde;Tamanduateí;Nov;50
2021;Verde;Sacomã;Nov;32
2021;Verde;Alto do Ipiranga;Nov;14
2021;Verde;Santos-Imigrantes;Nov;11
2021;Verde;Chácara Klabin;Nov;58
2021;Verde;Ana Rosa;Nov;50
2021;Verde;Paraíso;Nov;51
2021;Verde;Brigadeiro;Nov;35
2021;Verde;Trianon-Masp;Nov;30
2021;Verde;Consolação;Nov;70
2021;Verde;Clínicas;Nov;16
2021;Verde;Santuário N.S. de Fátima-Sumaré;Nov;7
2021;Verde;Vila Madalena;Nov;15
2021;Vermelha;Corinthians-Itaquera;Nov;66
2021;Vermelha;Artur Alvim;Nov;48
2021;Vermelha;Patriarca;Nov;18
2021;Vermelha;Guilhermina-Esperança;Nov;17
2021;Vermelha;Vila Matilde;Nov;21
2021;Vermelha;Penha;Nov;24
2021;Vermelha;Carrão;Nov;36
2021;Vermelha;Tatuapé;Nov;64
2021;Prata;Vila Prudente;Nov;45
2021;Prata;Oratório;Nov;5
2021;Prata;São Lucas;Nov;4
2021;Prata;Camilo Haddad;Nov;3
2021;Prata;Vila Tolstói;Nov;4
2021;Prata;Vila União;Nov;5
2021;Prata;Sapopemba;Nov;7
2021;Prata;São Mateus;Nov;16
2020;Azul;Jabaquara;Nov;49
2020;Azul;Conceição;Nov;16
2020;Azul;São Judas;Nov;9
2020;Azul;Saúde;Nov;17
2020;Azul;Praça da Árvore;Nov;10
2020;Azul;Santa Cruz;Nov;64
2020;Azul;Vila Mariana;Nov;10
2020;Azul;Ana Rosa;Nov;43
2020;Azul;Paraíso;Nov;52
2020;Azul;Vergueiro;Nov;16
2020;Azul;São Joaquim;Nov;13
2020;Azul;Japão-Liberdade;Nov;12
2020;Azul;Sé;Nov;127
2020;Azul;São Bento;Nov;42
2020;Azul;Luz;Nov;74
2020;Azul;Tiradentes;Nov;8
2020;Azul;Armênia;Nov;15
2020;Azul;Portuguesa-Tietê;Nov;32
2020;Azul;Carandiru;Nov;7
2020;Azul;Santana;Nov;36
2020;Azul;Jardim São Paulo-Ayrton Senna;Nov;6
2020;Azul;Parada Inglesa;Nov;7
2020;Azul;Tucuruvi;Nov;39
2020;Verde;Vila Prudente;Nov;41
2020;Verde;Tamanduateí;Nov;39
2020;Verde;Sacomã;Nov;25
2020;Verde;Alto do Ipiranga;Nov;10
2020;Verde;Santos-Imigrantes;Nov;8
2020;Verde;Chácara Klabin;Nov;41
2020;Verde;Ana Rosa;Nov;39
2020;Verde;Paraíso;Nov;40
2020;Verde;Brigadeiro;Nov;26
2020;Verde;Trianon-Masp;Nov;22
2020;Verde;Consolação;Nov;52
2020;Verde;Clínicas;Nov;14
2020;Verde;Santuário N.S. de Fátima-Sumaré;Nov;5
2020;Verde;Vila Madalena;Nov;10
2020;Vermelha;Corinthians-Itaquera;Nov;57
2020;Vermelha;Artur Alvim;Nov;40
2020;Vermelha;Patriarca;Nov;14
2020;Vermelha;Guilhermina-Esperança;Nov;13
2020;Vermelha;Vila Matilde;Nov;17
2020;Vermelha;Penha;Nov;19
2020;Vermelha;Carrão;Nov;27
2020;Vermelha;Tatuapé;Nov;54
2020;Vermelha;Belém;Nov;26
2020;Vermelha;Bresser-Mooca;Nov;22
2020;Vermelha;Brás;Nov;75
2020;Vermelha;Pedro II;Nov;14
2020;Vermelha;Sé;Nov;133
2020;Vermelha;Anhangabaú;Nov;32
2020;Vermelha;República;Nov;78
2020;Vermelha;Santa Cecília;Nov;17
2020;Vermelha;Marechal Deodoro;Nov;19
2020;Vermelha;Palmeiras-Barra Funda;Nov;97
2020;Prata;Vila Prudente;Nov;31
2020;Prata;Oratório;Nov;4
2020;Prata;São Lucas;Nov;3
2020;Prata;Camilo Haddad;Nov;2
2020;Prata;Vila Tolstói;Nov;3
2020;Prata;Vila União;Nov;3
2020;Prata;Jardim Planalto;Nov;3
2020;Prata;Sapopemba;Nov;5
2020;Prata;Fazenda da Juta;Nov;2
2020;Prata;São Mateus;Nov;11
2024;Azul;Jabaquara;Dez;68
2024;Azul;Conceição;Dez;27
2024;Azul;São Judas;Dez;14
2024;Azul;Saúde-Ultrafarma;Dez;25
2024;Azul;Praça da Árvore;Dez;15
2024;Azul;Santa Cruz;Dez;91
2024;Azul;Vila Mariana;Dez;16
2024;Azul;Ana Rosa;Dez;72
2024;Azul;Paraíso;Dez;90
2024;Azul;Vergueiro;Dez;24
2024;Azul;São Joaquim;Dez;24
2024;Azul;Japão-Liberdade;Dez;20
2024;Azul;Sé;Dez;162
2024;Azul;São Bento;Dez;56
2024;Azul;Luz;Dez;125
2024;Azul;Tiradentes;Dez;13
2024;Azul;Armênia;Dez;18
2024;Azul;Portuguesa-Tietê;Dez;45
2024;Azul;Carandiru;Dez;10
2024;Azul;Santana;Dez;47
2024;Azul;Jardim São Paulo-Ayrton Senna;Dez;10
2024;Azul;Parada Inglesa;Dez;12
2024;Azul;Tucuruvi;Dez;55
2024;Verde;Vila Prudente;Dez;77
2024;Verde;Tamanduateí;Dez;72
2024;Verde;Sacomã;Dez;37
2024;Verde;Alto do Ipiranga;Dez;16
2024;Verde;Santos-Imigrantes;Dez;14
2024;Verde;Chácara Klabin;Dez;77
2024;Verde;Ana Rosa;Dez;57
2024;Verde;Paraíso;Dez;59
2024;Verde;Brigadeiro;Dez;47
2024;Verde;Trianon-Masp;Dez;43
2024;Verde;Consolação;Dez;90
2024;Verde;Clínicas;Dez;19
2024;Verde;Santuário N.S. de Fátima-Sumaré;Dez;9
2024;Verde;Vila Madalena;Dez;20
2024;Vermelha;Corinthians-Itaquera;Dez;68
2024;Vermelha;Artur Alvim;Dez;52
2024;Vermelha;Patriarca-Vila Ré;Dez;21
2024;Vermelha;Guilhermina-Esperança;Dez;19
2024;Vermelha;Vila Matilde;Dez;25
2024;Vermelha;Penha-Lojas Besni;Dez;25
2024;Vermelha;Carrão-Assaí Atacadista;Dez;40
2024;Vermelha;Tatuapé;Dez;78
2024;Vermelha;Belém;Dez;34
2024;Vermelha;Bresser-Moóca;Dez;28
2024;Vermelha;Brás;Dez;77
2024;Vermelha;Pedro II;Dez;14
2024;Vermelha;Sé2;Dez;192
2024;Vermelha;Anhangaba;Dez;49
2024;Vermelha;República;Dez;113
2024;Vermelha;Santa Cecília;Dez;21
2024;Vermelha;Marechal Deodoro;Dez;24
2024;Vermelha;Palmeiras-Barra Funda;Dez;126
2024;Prata;Vila Prudente;Dez;60
2024;Prata;Oratório;Dez;6
2024;Prata;São Lucas;Dez;5
2024;Prata;Camilo Haddad;Dez;3
2024;Prata;Vila Tolstói;Dez;5
2024;Prata;Vila União;Dez;5
2024;Prata;Jardim Planalto;Dez;4
2024;Prata;Sapopemba;Dez;9
2024;Prata;Fazenda da Juta;Dez;4
2024;Prata;São Mateus;Dez;16
2024;Prata;Jardim Colonial;Dez;11
2023;Azul;Jabaquara;Dez;68
2023;Azul;Conceição;Dez;25
2023;Azul;São Judas;Dez;14
2023;Azul;Saúde;Dez;25
2023;Azul;Praça da Árvore;Dez;14
2023;Azul;Santa Cruz;Dez;92
2023;Azul;Vila Mariana;Dez;16
2023;Azul;Ana Rosa;Dez;70
2023;Azul;Paraíso;Dez;87
2023;Azul;Vergueiro;Dez;23
2023;Azul;São Joaquim;Dez;22
2023;Azul;Japão-Liberdade;Dez;22
2023;Azul;Sé;Dez;164
2023;Azul;São Bento;Dez;56
2023;Azul;Luz;Dez;132
2023;Azul;Tiradentes;Dez;13
2023;Azul;Armênia;Dez;17
2023;Azul;Portuguesa-Tietê;Dez;46
2023;Azul;Carandiru;Dez;10
2023;Azul;Santana;Dez;45
2023;Azul;Jardim São Paulo-Ayrton Senna;Dez;10
2023;Azul;Parada Inglesa;Dez;12
2023;Azul;Tucuruvi;Dez;52
2023;Vermelha;Corinthians-Itaquera;Dez;69
2023;Vermelha;Artur Alvim;Dez;52
2023;Vermelha;Patriarca;Dez;20
2023;Vermelha;Guilhermina-Esperança;Dez;19
2023;Vermelha;Vila Matilde;Dez;24
2023;Vermelha;Penha;Dez;25
2023;Vermelha;Carrão;Dez;40
2023;Vermelha;Tatuapé;Dez;80
2023;Vermelha;Belém;Dez;34
2023;Vermelha;Bresser-Mooca;Dez;28
2023;Vermelha;Brás;Dez;79
2023;Vermelha;Pedro II;Dez;15
2023;Vermelha;Sé;Dez;190
2023;Vermelha;Anhangabaú;Dez;50
2023;Vermelha;República;Dez;114
2023;Vermelha;Santa Cecília;Dez;21
2023;Vermelha;Marechal Deodoro;Dez;24
2023;Vermelha;Palmeiras-Barra Funda;Dez;131
2023;Prata;Vila Prudente;Dez;53
2023;Prata;Oratório;Dez;6
2023;Prata;São Lucas;Dez;5
2023;Prata;Camilo Haddad;Dez;3
2023;Prata;Vila Tolstói;Dez;5
2023;Prata;Vila União;Dez;5
2023;Prata;Jardim Planalto;Dez;4
2023;Prata;Sapopemba;Dez;8
2023;Prata;Fazenda da Juta;Dez;4
2023;Prata;São Mateus;Dez;17
2023;Prata;Jardim Colonial;Dez;6
2022;Azul;Jabaquara;Dez;64
2022;Azul;Conceição;Dez;21
2022;Azul;São Judas;Dez;13
2022;Azul;Saúde;Dez;23
2022;Azul;Praça da Árvore;Dez;13
2022;Azul;Santa Cruz;Dez;82
2022;Azul;Vila Mariana;Dez;14
2022;Azul;Ana Rosa;Dez;60
2022;Azul;Paraíso;Dez;75
2022;Azul;Vergueiro;Dez;21
2022;Azul;São Joaquim;Dez;19
2022;Azul;Japão-Liberdade;Dez;20
2022;Azul;Sé;Dez;154
2022;Azul;São Bento;Dez;52
2022;Azul;Luz;Dez;113
2022;Azul;Tiradentes;Dez;11
2022;Azul;Armênia;Dez;17
2022;Azul;Portuguesa-Tietê;Dez;44
2022;Azul;Carandiru;Dez;9
2022;Azul;Santana;Dez;43
